Price,Adj Close,Close,High,Low,Open,Volume
2021-11-04,147.7859344482422,150.9600067138672,152.42999267578125,150.63999938964844,151.5800018310547,60394600
2021-11-05,148.3153533935547,151.27999877929688,152.1999969482422,150.05999755859375,151.88999938964844,65463900
2021-11-08,147.49183654785156,150.44000244140625,151.57000732421875,150.16000366210938,151.41000366210938,55020900
2021-11-09,147.8545684814453,150.80999755859375,151.42999267578125,150.05999755859375,150.1999969482422,56787900
2021-11-10,145.02120971679688,147.9199981689453,150.1300048828125,147.85000610351562,150.02000427246094,65187100
2021-11-11,144.97216796875,147.8699951171875,149.42999267578125,147.67999267578125,148.9600067138672,41000000
2021-11-12,147.0506591796875,149.99000549316406,150.39999389648438,147.47999572753906,148.42999267578125,63804000
2021-11-15,147.0604248046875,150.0,151.8800048828125,149.42999267578125,150.3699951171875,59222800
2021-11-16,148.0408477783203,151.0,151.49000549316406,149.33999633789062,149.94000244140625,59256200
2021-11-17,150.4820556640625,153.49000549316406,155.0,150.99000549316406,151.0,88807000
2021-11-18,154.7761993408203,157.8699951171875,158.6699981689453,153.0500030517578,153.7100067138672,137827700
2021-11-19,157.4036865234375,160.5500030517578,161.02000427246094,156.52999877929688,157.64999389648438,117305600
2021-11-22,157.8644561767578,161.02000427246094,165.6999969482422,161.0,161.67999267578125,117467900
2021-11-23,158.24684143066406,161.41000366210938,161.8000030517578,159.05999755859375,161.1199951171875,96041900
2021-11-24,158.76644897460938,161.94000244140625,162.13999938964844,159.63999938964844,160.75,69463600
2021-11-26,153.7369842529297,156.80999755859375,160.4499969482422,156.36000061035156,159.57000732421875,76959800
2021-11-29,157.0997314453125,160.24000549316406,161.19000244140625,158.7899932861328,159.3699951171875,88748200
2021-11-30,162.0605926513672,165.3000030517578,165.52000427246094,159.9199981689453,159.99000549316406,174048100
2021-12-01,161.54098510742188,164.77000427246094,170.3000030517578,164.52999877929688,167.47999572753906,152052500
2021-12-02,160.55076599121094,163.75999450683594,164.1999969482422,157.8000030517578,158.74000549316406,136739200
2021-12-03,158.6684112548828,161.83999633789062,164.9600067138672,159.72000122070312,164.02000427246094,118023100
2021-12-06,162.08023071289062,165.32000732421875,167.8800048828125,164.27999877929688,164.2899932861328,107497000
2021-12-07,167.8253631591797,171.17999267578125,171.5800018310547,168.33999633789062,169.0800018310547,120405400
2021-12-08,171.64895629882812,175.0800018310547,175.9600067138672,170.6999969482422,172.1300048828125,116998900
2021-12-09,171.13912963867188,174.55999755859375,176.75,173.9199981689453,174.91000366210938,108923700
2021-12-10,175.93331909179688,179.4499969482422,179.6300048828125,174.69000244140625,175.2100067138672,115402700
2021-12-13,172.29603576660156,175.74000549316406,182.1300048828125,175.52999877929688,181.1199951171875,153237000
2021-12-14,170.9136505126953,174.3300018310547,177.74000549316406,172.2100067138672,175.25,139380400
2021-12-15,175.78623962402344,179.3000030517578,179.5,172.30999755859375,175.11000061035156,131063300
2021-12-16,168.88421630859375,172.25999450683594,181.13999938964844,170.75,179.27999877929688,150185800
2021-12-17,167.78616333007812,171.13999938964844,173.47000122070312,169.69000244140625,169.92999267578125,195432700
2021-12-20,166.42337036132812,169.75,170.5800018310547,167.4600067138672,168.27999877929688,107499100
2021-12-21,169.59991455078125,172.99000549316406,173.1999969482422,169.1199951171875,171.55999755859375,91185900
2021-12-22,172.19796752929688,175.63999938964844,175.86000061035156,172.14999389648438,173.0399932861328,92135300
2021-12-23,172.82542419433594,176.27999877929688,176.85000610351562,175.27000427246094,175.85000610351562,68356600
2021-12-27,176.7960662841797,180.3300018310547,180.4199981689453,177.07000732421875,177.08999633789062,74919600
2021-12-28,175.7764434814453,179.2899932861328,181.3300018310547,178.52999877929688,180.16000366210938,79144300
2021-12-29,175.86465454101562,179.3800048828125,180.6300048828125,178.13999938964844,179.3300018310547,62348900
2021-12-30,174.7078094482422,178.1999969482422,180.57000732421875,178.08999633789062,179.47000122070312,59773000
2021-12-31,174.09014892578125,177.57000732421875,179.22999572753906,177.25999450683594,178.08999633789062,64062300
2022-01-03,178.44314575195312,182.00999450683594,182.8800048828125,177.7100067138672,177.8300018310547,104487900
2022-01-04,176.17840576171875,179.6999969482422,182.94000244140625,179.1199951171875,182.6300048828125,99310400
2022-01-05,171.49205017089844,174.9199981689453,180.1699981689453,174.63999938964844,179.61000061035156,94537600
2022-01-06,168.62930297851562,172.0,175.3000030517578,171.63999938964844,172.6999969482422,96904000
2022-01-07,168.7959747314453,172.1699981689453,174.13999938964844,171.02999877929688,172.88999938964844,86709100
2022-01-10,168.81558227539062,172.19000244140625,172.5,168.1699981689453,169.0800018310547,106765600
2022-01-11,171.64895629882812,175.0800018310547,175.17999267578125,170.82000732421875,172.32000732421875,76138300
2022-01-12,172.09011840820312,175.52999877929688,177.17999267578125,174.82000732421875,176.1199951171875,74805200
2022-01-13,168.81558227539062,172.19000244140625,176.6199951171875,171.7899932861328,175.77999877929688,84505800
2022-01-14,169.67832946777344,173.07000732421875,173.77999877929688,171.08999633789062,171.33999633789062,80440800
2022-01-18,166.47242736816406,169.8000030517578,172.5399932861328,169.41000366210938,171.50999450683594,90956700
2022-01-19,162.9723663330078,166.22999572753906,171.0800018310547,165.94000244140625,170.0,94815000
2022-01-20,161.2860870361328,164.50999450683594,169.67999267578125,164.17999267578125,166.97999572753906,91420500
2022-01-21,159.22723388671875,162.41000366210938,166.3300018310547,162.3000030517578,164.4199981689453,122848900
2022-01-24,158.45269775390625,161.6199951171875,162.3000030517578,154.6999969482422,160.02000427246094,162294600
2022-01-25,156.64878845214844,159.77999877929688,162.75999450683594,157.02000427246094,158.97999572753906,115798400
2022-01-26,156.56056213378906,159.69000244140625,164.38999938964844,157.82000732421875,163.5,108275300
2022-01-27,156.09976196289062,159.22000122070312,163.83999633789062,158.27999877929688,162.4499969482422,121954600
2022-01-28,166.9920196533203,170.3300018310547,170.35000610351562,162.8000030517578,165.7100067138672,179935700
2022-01-31,171.35479736328125,174.77999877929688,175.0,169.50999450683594,170.16000366210938,115541600
2022-02-01,171.1881561279297,174.61000061035156,174.83999633789062,172.30999755859375,174.00999450683594,86213900
2022-02-02,172.39405822753906,175.83999633789062,175.8800048828125,173.3300018310547,174.75,84914300
2022-02-03,169.51165771484375,172.89999389648438,176.24000549316406,172.1199951171875,174.47999572753906,89418100
2022-02-04,169.2270050048828,172.38999938964844,174.10000610351562,170.67999267578125,171.67999267578125,82465400
2022-02-07,168.51039123535156,171.66000366210938,173.9499969482422,170.9499969482422,172.86000061035156,77251200
2022-02-08,171.6222381591797,174.8300018310547,175.35000610351562,171.42999267578125,171.72999572753906,74829200
2022-02-09,173.04562377929688,176.27999877929688,176.64999389648438,174.89999389648438,176.0500030517578,71285000
2022-02-10,168.96194458007812,172.1199951171875,175.47999572753906,171.5500030517578,174.13999938964844,90865900
2022-02-11,165.54579162597656,168.63999938964844,173.0800018310547,168.0399932861328,172.3300018310547,98670700
2022-02-14,165.78140258789062,168.8800048828125,169.5800018310547,166.55999755859375,167.3699951171875,86185500
2022-02-15,169.61964416503906,172.7899932861328,172.9499969482422,170.25,170.97000122070312,62527400
2022-02-16,169.384033203125,172.5500030517578,173.33999633789062,170.0500030517578,171.85000610351562,61177400
2022-02-17,165.78140258789062,168.8800048828125,171.91000366210938,168.47000122070312,171.02999877929688,69589300
2022-02-18,164.23036193847656,167.3000030517578,170.5399932861328,166.19000244140625,169.82000732421875,82772700
2022-02-22,161.3050537109375,164.32000732421875,166.69000244140625,162.14999389648438,164.97999572753906,91162800
2022-02-23,157.13304138183594,160.07000732421875,166.14999389648438,159.75,165.5399932861328,90009200
2022-02-24,159.75404357910156,162.74000549316406,162.85000610351562,152.0,152.5800018310547,141147500
2022-02-25,161.82533264160156,164.85000610351562,165.1199951171875,160.8699951171875,163.83999633789062,91974200
2022-02-28,162.0903778076172,165.1199951171875,165.4199981689453,162.42999267578125,163.05999755859375,95056600
2022-03-01,160.20558166503906,163.1999969482422,166.60000610351562,161.97000122070312,164.6999969482422,83474400
2022-03-02,163.5039520263672,166.55999755859375,167.36000061035156,162.9499969482422,164.38999938964844,79724800
2022-03-03,163.17999267578125,166.22999572753906,168.91000366210938,165.5500030517578,168.47000122070312,76678400
2022-03-04,160.17616271972656,163.1699981689453,165.5500030517578,162.10000610351562,164.49000549316406,83737200
2022-03-07,156.37716674804688,159.3000030517578,165.02000427246094,159.0399932861328,163.36000061035156,96418800
2022-03-08,154.5513153076172,157.44000244140625,162.8800048828125,155.8000030517578,158.82000732421875,131148300
2022-03-09,159.96018981933594,162.9499969482422,163.41000366210938,159.41000366210938,161.47999572753906,91454900
2022-03-10,155.61148071289062,158.52000427246094,160.38999938964844,155.97999572753906,160.1999969482422,105342000
2022-03-11,151.89102172851562,154.72999572753906,159.27999877929688,154.5,158.92999267578125,96970100
2022-03-14,147.8563995361328,150.6199951171875,154.1199951171875,150.10000610351562,151.4499969482422,108732100
2022-03-15,152.24440002441406,155.08999633789062,155.57000732421875,150.3800048828125,150.89999389648438,92964300
2022-03-16,156.66183471679688,159.58999633789062,160.0,154.4600067138672,157.0500030517578,102300200
2022-03-17,157.67295837402344,160.6199951171875,161.0,157.6300048828125,158.61000061035156,75615400
2022-03-18,160.97129821777344,163.97999572753906,164.47999572753906,159.75999450683594,160.50999450683594,123511700
2022-03-21,162.3456268310547,165.3800048828125,166.35000610351562,163.00999450683594,163.50999450683594,95811400
2022-03-22,165.72250366210938,168.82000732421875,169.4199981689453,164.91000366210938,165.50999450683594,81532000
2022-03-23,167.0869903564453,170.2100067138672,172.63999938964844,167.64999389648438,167.99000549316406,98062700
2022-03-24,170.87619018554688,174.07000732421875,174.13999938964844,170.2100067138672,171.05999755859375,90131400
2022-03-25,171.51425170898438,174.72000122070312,175.27999877929688,172.75,173.8800048828125,80546200
2022-03-28,172.3780975341797,175.60000610351562,175.72999572753906,172.0,172.1699981689453,90371900
2022-03-29,175.6764373779297,178.9600067138672,179.00999450683594,176.33999633789062,176.69000244140625,100589400
2022-03-30,174.50828552246094,177.77000427246094,179.61000061035156,176.6999969482422,178.5500030517578,92633200
2022-03-31,171.40625,174.61000061035156,178.02999877929688,174.39999389648438,177.83999633789062,103049300
2022-04-01,171.1117706298828,174.30999755859375,174.8800048828125,171.94000244140625,174.02999877929688,78751300
2022-04-04,175.16600036621094,178.44000244140625,178.49000549316406,174.44000244140625,174.57000732421875,76468400
2022-04-05,171.8479766845703,175.05999755859375,178.3000030517578,174.4199981689453,177.5,73401800
2022-04-06,168.67726135253906,171.8300018310547,173.6300048828125,170.1300048828125,172.36000061035156,89058800
2022-04-07,168.98158264160156,172.13999938964844,173.36000061035156,169.85000610351562,171.16000366210938,77594700
2022-04-08,166.9691619873047,170.08999633789062,171.77999877929688,169.1999969482422,171.77999877929688,76575500
2022-04-11,162.7088165283203,165.75,169.02999877929688,165.5,168.7100067138672,72246700
2022-04-12,164.5837860107422,167.66000366210938,169.8699951171875,166.63999938964844,168.02000427246094,79265200
2022-04-13,167.27352905273438,170.39999389648438,171.0399932861328,166.77000427246094,167.38999938964844,70618900
2022-04-14,162.25726318359375,165.2899932861328,171.27000427246094,165.0399932861328,170.6199951171875,75329400
2022-04-18,162.0413055419922,165.07000732421875,166.60000610351562,163.57000732421875,163.9199981689453,69023900
2022-04-19,164.32855224609375,167.39999389648438,167.82000732421875,163.91000366210938,165.02000427246094,67723800
2022-04-20,164.1616668701172,167.22999572753906,168.8800048828125,166.10000610351562,168.75999450683594,67929800
2022-04-21,163.36651611328125,166.4199981689453,171.52999877929688,165.91000366210938,168.91000366210938,87227800
2022-04-22,158.8214569091797,161.7899932861328,167.8699951171875,161.5,166.4600067138672,84882400
2022-04-25,159.89149475097656,162.8800048828125,163.1699981689453,158.4600067138672,161.1199951171875,96046400
2022-04-26,153.92303466796875,156.8000030517578,162.33999633789062,156.72000122070312,162.25,95623200
2022-04-27,153.69725036621094,156.57000732421875,159.7899932861328,155.3800048828125,155.91000366210938,88063200
2022-04-28,160.63751220703125,163.63999938964844,164.52000427246094,158.92999267578125,159.25,130216800
2022-04-29,154.75743103027344,157.64999389648438,166.1999969482422,157.25,161.83999633789062,131747600
2022-05-02,155.061767578125,157.9600067138672,158.22999572753906,153.27000427246094,156.7100067138672,123055300
2022-05-03,156.5538330078125,159.47999572753906,160.7100067138672,156.32000732421875,158.14999389648438,88966500
2022-05-04,162.97386169433594,166.02000427246094,166.47999572753906,159.25999450683594,159.6699981689453,108256500
2022-05-05,153.8936004638672,156.77000427246094,164.0800018310547,154.9499969482422,163.85000610351562,130525300
2022-05-06,154.62109375,157.27999877929688,159.44000244140625,154.17999267578125,156.00999450683594,116124600
